date min_age_limit available_capacity pincode name state_name district_name fee_type
14-05-2021 45 49 620001 "Beemanagar UPHC" "Tamil Nadu" Tiruchirappalli Free
14-05-2021 45 49 639101 "Andhanallur APHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 49 620017 "Mahatma Gandhi College" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 49 621217 "T Puthur Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 49 620003 "Gandhipuram UPHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 49 620003 "Woraiyur UPHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 49 621306 "Manaparai GH" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 48 620013 "Thiruverumbur UPHC" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 48 621211 "Musiri GH" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 48 621011 "Uppiliyapuram Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 48 620015 "Thiruverumbur GH" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 48 620015 "Thirunedumkulam APHC" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 48 621601 "Lalgudi GH" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 48 621213 "Sirugambur Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 48 621306 "Manaparai HeadQuarter Hospital" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 48 621211 "Musiri GH" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 48 621218 "Valadi APHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 48 621011 "Uppiliyapuram Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 48 639112 "D.Pettavaithalai Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 48 620017 "Mahatma Gandhi College" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 48 621005 "94 Kariyamickam APHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 48 620007 "Kamaraj Nagar UPHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 48 639115 "Perugamani APHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 48 621306 "Manaparai GH" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 48 620009 "Inamkulathur Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
11-05-2021 45 48 620013 "Thiruverumbur UPHC" "Tamil Nadu" Tiruchirappalli Free
11-05-2021 45 48 620009 "Inamkulathur Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
11-05-2021 45 48 620019 "Kattur UPHC" "Tamil Nadu" Tiruchirappalli Free
12-05-2021 45 48 620006 "Srirangam UPHC" "Tamil Nadu" Tiruchirappalli Free
12-05-2021 45 48 620002 "Teppakullam UPHC" "Tamil Nadu" Tiruchirappalli Free
12-05-2021 45 48 620016 "Navalpattu Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
13-05-2021 45 48 620006 "Srirangam UPHC" "Tamil Nadu" Tiruchirappalli Free
13-05-2021 45 48 620003 "Gandhipuram UPHC" "Tamil Nadu" Tiruchirappalli Free
13-05-2021 45 48 620009 "Inamkulathur Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
14-05-2021 45 48 620102 "Somarasampettai APHC" "Tamil Nadu" Tiruchirappalli Free
14-05-2021 45 48 620006 "Srirangam UPHC" "Tamil Nadu" Tiruchirappalli Free
14-05-2021 45 48 620001 "Periyamilaguparai UPHC" "Tamil Nadu" Tiruchirappalli Free
14-05-2021 45 48 620019 "Kattur UPHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 48 620013 "Thiruverumbur UPHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 48 621712 "Puduruthamanur Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 48 620001 "Periyamilaguparai UPHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 48 639101 "Andhanallur APHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 48 620009 "Inamkulathur Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 47 620011 "Keelakuruchi APHC" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 47 620002 "E B Road UPHC" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 47 620016 "Navalpattu Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 47 620102 "Somarasampettai APHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 47 639103 "Kulumani Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 47 620008 "Beerangikulam UPHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 47 621005 "Mannachanallur GH" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 47 620005 "Tiruvanaikovil UPHC" "Tamil Nadu" Tiruchirappalli Free
11-05-2021 45 47 620006 "Srirangam UPHC" "Tamil Nadu" Tiruchirappalli Free
13-05-2021 45 47 620003 "Woraiyur UPHC" "Tamil Nadu" Tiruchirappalli Free
13-05-2021 45 47 621306 "Manaparai GH" "Tamil Nadu" Tiruchirappalli Free
14-05-2021 45 47 620008 "Beerangikulam UPHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 47 621112 "Samayapuram APHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 47 620006 "Srirangam UPHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 47 620021 "Kottapattu APHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 46 621010 "Thuraiyur GH" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 46 620003 "Woraiyur UPHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 46 620002 "E B Road UPHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 46 620021 "Kottapattu APHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 46 620001 "Beemanagar UPHC" "Tamil Nadu" Tiruchirappalli Free
11-05-2021 45 46 620021 "Kottapattu APHC" "Tamil Nadu" Tiruchirappalli Free
11-05-2021 45 46 620016 "Navalpattu Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
11-05-2021 45 46 620020 "Subramaniyapuram UPHC" "Tamil Nadu" Tiruchirappalli Free
13-05-2021 45 46 639101 "Andhanallur APHC" "Tamil Nadu" Tiruchirappalli Free
14-05-2021 45 46 620017 "Mahatma Gandhi College" "Tamil Nadu" Tiruchirappalli Free
14-05-2021 45 46 620016 "Navalpattu Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 46 620016 "Navalpattu Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 45 620102 "Somarasampettai APHC" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 45 621010 "Thuraiyur GH" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 45 621005 "Mannachanallur GH" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 45 620006 "Srirangam Govt Hosp" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 45 620015 "Thiruverumbur GH" "Tamil Nadu" Tiruchirappalli Free
13-05-2021 45 45 620016 "Navalpattu Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
13-05-2021 45 45 620019 "Kattur UPHC" "Tamil Nadu" Tiruchirappalli Free
14-05-2021 45 45 620017 "MGM Medical College - Hospital" "Tamil Nadu" Tiruchirappalli Free
14-05-2021 45 45 620002 "Teppakullam UPHC" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 44 620006 "Srirangam UPHC" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 44 620002 "Teppakullam UPHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 44 620003 "Gandhipuram UPHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 44 620001 "Periyamilaguparai UPHC" "Tamil Nadu" Tiruchirappalli Free
11-05-2021 45 44 620017 "MGM Medical College - Hospital" "Tamil Nadu" Tiruchirappalli Free
12-05-2021 45 44 620017 "MGM Medical College - Hospital" "Tamil Nadu" Tiruchirappalli Free
13-05-2021 45 44 620017 "MGM Medical College - Hospital" "Tamil Nadu" Tiruchirappalli Free
13-05-2021 45 44 620002 "Teppakullam UPHC" "Tamil Nadu" Tiruchirappalli Free
13-05-2021 45 44 620006 "Srirangam Govt Hosp" "Tamil Nadu" Tiruchirappalli Free
14-05-2021 45 44 620020 "Subramaniyapuram UPHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 44 620002 "Teppakullam UPHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 44 620001 "Beemanagar UPHC" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 43 620003 "Woraiyur UPHC" "Tamil Nadu" Tiruchirappalli Free
12-05-2021 45 43 620006 "Srirangam Govt Hosp" "Tamil Nadu" Tiruchirappalli Free
13-05-2021 45 43 620020 "Subramaniyapuram UPHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 43 620017 "MGM Medical College - Hospital" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 42 620001 "Beemanagar UPHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 42 620020 "Subramaniyapuram UPHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 42 620020 "Subramaniyapuram UPHC" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 41 620021 "Kottapattu APHC" "Tamil Nadu" Tiruchirappalli Free
11-05-2021 45 41 620002 "Teppakullam UPHC" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 40 620001 "Periyamilaguparai UPHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 40 620013 "Thiruverumbur UPHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 40 620016 "Navalpattu Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 39 620017 "Mahatma Gandhi College" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 38 620002 "Teppakullam UPHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 37 620019 "Kattur UPHC" "Tamil Nadu" Tiruchirappalli Free
11-05-2021 45 37 620006 "Srirangam Govt Hosp" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 35 620006 "Srirangam Govt Hosp" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 32 620006 "Srirangam UPHC" "Tamil Nadu" Tiruchirappalli Free
14-05-2021 45 32 620006 "Srirangam Govt Hosp" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 26 620017 "MGM Medical College - Hospital" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 25 620017 "MGM Medical College - Hospital" "Tamil Nadu" Tiruchirappalli Free
date min_age_limit available_capacity pincode name state_name district_name fee_type
