date min_age_limit available_capacity pincode name state_name district_name fee_type
12-05-2021 45 50 801110 "Samda HWC" Bihar Patna Free
12-05-2021 45 50 801108 "Maner PHC" Bihar Patna Free
12-05-2021 45 50 801104 "Arap HWC" Bihar Patna Free
12-05-2021 45 50 801104 "Gona HWC (Age 18 To 44)" Bihar Patna Free
12-05-2021 45 50 803201 "Bindauli HWC" Bihar Patna Free
12-05-2021 45 50 801108 "Gopalpur HWC MANER" Bihar Patna Free
12-05-2021 45 50 801105 "SARAI GUMTI HWC" Bihar Patna Free
12-05-2021 45 50 803221 "Shahnaura HWC" Bihar Patna Free
12-05-2021 45 50 801105 "Hetanpur HWC" Bihar Patna Free
12-05-2021 45 50 801108 Maulinagar Bihar Patna Free
12-05-2021 45 50 803201 "Saidanpur Masadhi HWC" Bihar Patna Free
12-05-2021 45 50 803202 "Khushrupur PHC" Bihar Patna Free
12-05-2021 45 50 803221 "Gwasashekhpura HWC" Bihar Patna Free
12-05-2021 45 50 803221 "Ajgara HWC" Bihar Patna Free
12-05-2021 45 50 804451 "SIMHARI HWC" Bihar Patna Free
12-05-2021 45 50 803221 "Bihari Bigha HWC" Bihar Patna Free
12-05-2021 45 50 803302 "Samayagarh HWC" Bihar Patna Free
12-05-2021 45 50 801108 Sarari Bihar Patna Free
12-05-2021 45 50 803221 "Darve HWC" Bihar Patna Free
12-05-2021 45 50 801304 Machariyawan Bihar Patna Free
12-05-2021 45 50 803212 "UPHC Alamganj Machuatoli" Bihar Patna Free
12-05-2021 45 50 804454 "BHAISWA HWC" Bihar Patna Free
12-05-2021 45 50 804454 "Saguni HWC" Bihar Patna Free
12-05-2021 45 50 801105 "Manas HWC" Bihar Patna Free
12-05-2021 45 50 801304 "Singariyawan HWC" Bihar Patna Free
12-05-2021 45 50 804454 "Masaurhi PHC" Bihar Patna Free
12-05-2021 45 50 801104 "Taripar HWC" Bihar Patna Free
12-05-2021 45 50 801104 "Datiyana Hwc" Bihar Patna Free
12-05-2021 45 50 800008 "UPHC Kaswa" Bihar Patna Free
12-05-2021 45 50 801505 "Sorampur HWC" Bihar Patna Free
12-05-2021 45 50 801109 "Jalpura HWC" Bihar Patna Free
12-05-2021 45 50 804454 "Lashuna HWC" Bihar Patna Free
12-05-2021 45 50 801104 "Manjhuli HWC Bik" Bihar Patna Free
12-05-2021 45 50 801105 "Shahpur HWC" Bihar Patna Free
12-05-2021 45 50 803302 "Ghoswari PHC" Bihar Patna Free
12-05-2021 45 50 801108 "Sherpur HWC." Bihar Patna Free
12-05-2021 45 50 804454 "Bhagwanganj HWC" Bihar Patna Free
12-05-2021 45 50 801102 "HARAMPUR HWC" Bihar Patna Free
12-05-2021 45 50 801102 "Bharatpura HWC" Bihar Patna Free
12-05-2021 45 50 804451 "Bansh Bigha HWC" Bihar Patna Free
12-05-2021 45 50 801102 "KAAB HWC" Bihar Patna Free
13-05-2021 45 50 803302 "Mor HWC" Bihar Patna Free
13-05-2021 45 50 803302 "Kanhiapur HWC" Bihar Patna Free
13-05-2021 45 50 803214 "Madadpur HWC" Bihar Patna Free
13-05-2021 45 50 801110 "Paliganj PHC" Bihar Patna Free
13-05-2021 45 50 801108 Suarmarwa Bihar Patna Free
13-05-2021 45 50 801110 "Kodhari HWC" Bihar Patna Free
